WKT,KULTHAT_ID,NEV
"MULTIPOLYGON (((628564.4 67713.5,628949.4 67894.1,629224.2 68350.1,629303.9 68886.1,629063.6 69176.4,628583.3 69406.5,628013.0 69596.4,627362.7 69691.1,627292.5 70036.7,627027.2 70337.0,627261.9 70853.1,627116.7 71078.4,627381.8 71203.8,627606.5 71729.9,627486.0 72466.1,627055.6 72856.5,626570.3 73131.6,626369.9 73542.2,626524.8 73787.7,626714.8 73918.1,627074.9 73998.5,627440.0 74048.8,627805.1 74094.2,628185.2 74114.5,628535.4 74104.7,629160.8 73839.7,629471.0 73579.4,629906.1 73710.0,630426.4 73580.1,630331.7 72984.0,630546.9 72773.8,630761.9 72984.3,630921.7 73335.0,631286.8 73435.5,631692.0 73365.6,631997.3 73085.4,632197.6 72714.8,632242.8 72374.3,632367.9 72334.3,632808.0 72439.8,633178.2 72204.6,633273.4 71929.2,633253.6 71648.7,633498.7 71678.9,633999.2 71183.4,634043.8 71251.9,634043.8 71251.9,634046.4 71247.9,634210.6 70997.9,633920.1 70343.6,633920.1 69834.7,634501.1 69325.8,634501.1 69107.7,634428.5 68744.2,634526.4 68554.5,634528.4 68550.5,634528.4 68550.5,634526.0 68549.2,634526.0 68549.2,634331.0 68403.8,634161.2 68083.1,634186.3 67937.8,634386.5 67737.6,634736.7 67502.5,635047.0 67307.3,635112.1 67112.0,635212.5 66546.1,635212.5 66546.1,635187.7 66320.7,634282.3 66360.1,634131.9 66931.0,633906.8 66935.9,633716.9 66685.3,633652.1 66294.6,633451.9 66484.8,633462.1 66199.3,633147.1 66008.7,632687.0 65933.3,632311.9 65882.9,631781.8 65697.2,631082.0 65045.6,631077.3 64524.7,631432.8 63973.9,631928.1 63703.8,632218.4 63448.6,632368.5 63339.3,632538.0 63194.4,632538.0 63194.4,631903.4 63288.1,631668.2 63468.2,630832.5 64038.6,630502.2 64273.8,630066.9 64569.0,629636.5 64879.3,629256.2 65169.5,628945.8 65715.3,628725.3 66251.0,628690.0 66776.9,628529.7 67102.4,628564.1 67709.5,628564.4 67713.5)))",1590,Homorúd
"MULTIPOLYGON (((628636.1 285351.6,628636.4 285439.4,628636.4 285439.4,628213.4 286029.0,628261.8 286632.1,628665.4 286841.9,629288.3 287566.3,629639.0 288276.6,629639.0 288276.6,630308.3 288340.3,630249.5 287894.5,630230.4 287413.3,630253.5 287177.4,630533.8 287159.9,630556.4 287460.6,630886.7 287432.6,630992.5 287506.8,631128.8 287631.0,631254.8 287730.2,631404.4 287648.6,631482.7 287432.3,631748.3 287450.0,631783.5 287469.8,631909.3 286942.1,632740.0 286859.5,633426.2 286266.7,633729.9 286043.4,633964.0 285885.9,633978.9 285875.7,634182.5 285071.5,634374.9 284713.8,634537.4 284391.4,634761.5 284229.0,634786.2 283950.2,634786.2 283950.2,634782.2 283948.1,634175.5 283637.4,634017.4 283889.5,633314.2 283655.1,633041.1 283928.3,632750.2 283890.7,632509.2 284409.4,631981.6 284810.2,631567.0 284939.3,631402.8 285071.1,631098.4 285199.2,630777.8 285186.9,629994.8 285590.0,629601.9 285327.7,628640.1 285351.5,628636.1 285351.6)))",1591,Ipolytölgyes
"MULTIPOLYGON (((628636.1 285351.6,628640.1 285351.5,629601.9 285327.7,629994.8 285590.0,630777.8 285186.9,631098.4 285199.2,631402.8 285071.1,631567.0 284939.3,631981.6 284810.2,632509.2 284409.4,632750.2 283890.7,633041.1 283928.3,633314.2 283655.1,634017.4 283889.5,634175.5 283637.4,634782.2 283948.1,634786.2 283950.2,634786.2 283950.2,634793.5 283867.6,634861.2 283581.2,634861.2 283581.2,634554.6 283443.5,634512.9 283253.3,634566.2 283042.2,634613.6 282715.8,634570.9 282400.3,634418.7 282176.0,634146.2 281922.6,634282.6 281465.1,634451.1 281253.0,634468.0 280876.7,634468.0 280876.7,634467.6 280876.8,634467.6 280876.8,634228 280934,633928.9 281097.1,633595.1 281310.7,633525.2 281336.4,633306.9 280987.3,632935.2 280860.2,632593.8 280757.9,632207.1 280636.0,631955.3 280462.7,631722.7 280204.0,631595.8 280004.5,631523.8 279774.5,631525.9 279135.1,631526.0 279131.1,631526.0 279131.1,631187.7 279182.5,631187.7 279182.5,630990.1 280034.7,630747.6 280126.5,630423.7 280091.5,629851.4 280539.6,629351.8 280444.6,628792.9 280872.2,628869.3 282000.4,628952.3 282301.2,628281.2 283654.2,628237.2 284015.7,628495.8 284438.5,628349.4 284783.1,628635.6 285209.4,628636.1 285351.6)))",1592,Letkés
"MULTIPOLYGON (((629048.8 216710.0,629240.0 216839.3,630028.4 217096.2,631485.3 217670.5,631642.8 218045.3,634971.4 220570.7,634975.4 220573.7,634975.4 220573.7,635349.6 220266.7,635643.5 219935.0,636016.8 219467.8,636295.6 219146.2,636405.2 219025.6,636405.2 219025.6,635991.2 218251.3,635991.2 218251.3,635987.7 218247.3,635853.6 218091.8,634805.9 216309.2,635164.4 215867.1,635767.5 215263.7,636351.1 214760.5,636834.8 214312.9,636877.2 213827.1,636391.9 213113.3,635903.3 212695.0,635439.1 212141.3,635015.4 211682.6,634264.3 210930.0,634050.0 211151.2,633620.4 211408.4,632925.2 211681.8,632358.5 211808.5,632354.5 211809.4,632354.5 211809.4,631458.4 212909.7,632153.6 213512.4,629048.8 216710.0)))",1593,Ráckeresztúr
"MULTIPOLYGON (((629246.6 194912.3,629598.2 195045.9,630146.2 195328.8,630463.2 195557.7,630749.2 195596.5,630967.8 195250.1,631152.9 195184.2,631448.5 195172.9,631692.4 194856.5,631917.8 194825.4,632009.6 195115.4,631704.9 195296.9,631570.3 195432.7,631596.6 195647.8,631442.9 195953.9,631825.3 196197.5,631248.6 197932.2,631248.6 197932.2,631252.6 197934.1,634068.4 199306.5,636019.0 199433.1,636271.7 199797.5,637141.1 200022.9,637145.1 200023.9,637145.1 200023.9,637309.9 199021.9,637426.3 198340.6,637426.3 198340.6,637508.2 197744.5,637508.2 197744.5,637573.6 196898.2,637664.2 196076.8,637835.3 195310.1,638021.1 194473.2,638021.1 194473.2,638227.3 193706.4,638294.1 193115.3,638545.5 192363.3,638674.6 192152.5,638823.5 191891.5,638823.5 191891.5,638623.6 191686.1,638239.8 191292.8,638001.0 190858.4,637768.4 190584.4,637407.7 190637.0,637108.0 190819.4,636782.7 190190.2,636439.2 189836.7,636141 189508,635492.3 189251.8,635459.7 188896.2,634456.2 188259.1,634452.2 188256.6,634452.2 188256.6,634535.7 188722.1,634299.1 189320.1,633715.0 190426.6,633838.3 190851.7,633585.4 191264.4,633269.0 191206.4,633044.5 191368.3,632746.7 191104.7,631530.8 191988.6,631530.8 191988.6,631421.8 192209.4,631157.5 192445.8,630873.6 192767.5,630534.9 193149.4,630182.5 193766.7,629779.7 194344.2,629246.6 194912.3)))",1594,Adony
"MULTIPOLYGON (((629493.3 289198.8,629403.1 289769.5,629544.3 290133.2,629830.3 290186.7,629830.4 290223.1,629678.0 290855.3,629163.6 291229.3,628486.4 291649.0,628160.0 292443.5,628479.8 293318.9,628850.1 293667.5,629828.3 294051.1,629999.5 293727.5,630092.1 293702.5,630746.6 293971.4,631743.5 293788.4,632154.1 293902.4,632154.1 293902.4,634254.7 292497.7,634499.5 292420.3,634809.7 292382.4,634988.9 292255.5,635193.6 292178.4,635584.2 292164.9,635838.0 291972.1,636081.4 291729.3,636470.1 291500.2,636678.4 291257.6,637001.7 290984.0,637170.5 290812.0,637100.9 290271.0,637205.4 290194.8,637399.8 290082.8,637312.9 289867.9,637280.9 289850.0,637280.9 289850.0,637136.8 289769.2,636949.9 289580.3,636613.9 289533.1,636193.6 289577.0,635938.3 289594.3,635608.0 289632.3,635235.0 289936.5,634784.3 289950.5,634493.9 289958.1,634360.0 290119.8,634000.4 290238.3,633829.1 290114.4,633593.3 290066.4,633504.0 290172.5,633320.7 290414.8,633087.2 290637.5,632803.5 290845.6,632433.2 290894.0,632008.1 290963.0,631753.2 291025.4,631572.4 290971.9,631573.8 290535.6,631206.8 290368.3,631410.1 290130.9,630740.7 289138.9,630371.6 289322.7,630197.3 289434.5,629982.4 289496.6,629751.9 289483.6,629696.5 289449.0,629739.9 289238.0,629573.9 289154.2,629503 289162,629499.0 289162.5,629499.0 289162.5,629493.3 289198.8)))",1595,Vámosmikola
"MULTIPOLYGON (((629499.0 289162.5,629503 289162,629573.9 289154.2,629739.9 289238.0,629696.5 289449.0,629751.9 289483.6,629982.4 289496.6,630197.3 289434.5,630371.6 289322.7,630740.7 289138.9,631410.1 290130.9,631206.8 290368.3,631573.8 290535.6,631572.4 290971.9,631753.2 291025.4,632008.1 290963.0,632433.2 290894.0,632803.5 290845.6,633087.2 290637.5,633320.7 290414.8,633504.0 290172.5,633593.3 290066.4,633829.1 290114.4,634000.4 290238.3,634360.0 290119.8,634493.9 289958.1,634784.3 289950.5,635235.0 289936.5,635608.0 289632.3,635938.3 289594.3,636193.6 289577.0,636613.9 289533.1,636949.9 289580.3,637136.8 289769.2,637280.9 289850.0,637280.9 289850.0,637284.9 289846.5,637650.6 289523.9,637915.0 289396.2,638225.5 289403.5,638320.7 289407.7,638602.8 288999.0,638998.4 288990.5,639362.9 288851.9,639637.9 288804.3,639869.8 288982.8,640138.3 288754.7,640251.7 288538.1,640459.6 288010.3,640461.2 288006.3,640461.2 288006.3,640392.0 287940.1,640214.7 287706.0,640112.2 287431.1,640045.2 287201.0,640063.4 286975.2,640102.2 286824.4,640250.6 286602.4,640384.7 286470.8,640472.4 286184.2,640345.5 285974.7,640258.4 285749.8,640247.0 285574.4,640427.9 285051.3,640370.3 284755.9,640421.6 284299.2,640473.4 283907.6,640385.7 283602.4,640385.7 283602.4,640382.6 283601.1,640382.6 283601.1,640199.7 283523.8,640158.2 283343.7,640256.5 283127.2,639954.4 282929.3,639399.7 283084.6,638598.3 283058.1,638598.3 283058.1,638563.1 283056.9,637723.0 282623.1,637219.8 282938.5,636920.9 283131.7,636527.0 283335.7,636081.1 283324.6,635530.7 283389.7,634865.2 283580.0,634861.2 283581.2,634861.2 283581.2,634793.5 283867.6,634786.2 283950.2,634786.2 283950.2,634761.5 284229.0,634537.4 284391.4,634374.9 284713.8,634182.5 285071.5,633978.9 285875.7,633964.0 285885.9,633729.9 286043.4,633426.2 286266.7,632740.0 286859.5,631909.3 286942.1,631783.5 287469.8,631748.3 287450.0,631482.7 287432.3,631404.4 287648.6,631254.8 287730.2,631128.8 287631.0,630992.5 287506.8,630886.7 287432.6,630556.4 287460.6,630533.8 287159.9,630253.5 287177.4,630230.4 287413.3,630249.5 287894.5,630308.3 288340.3,629639.0 288276.6,629639.0 288276.6,629499.0 289162.5)))",1596,Nagybörzsöny
"MULTIPOLYGON (((629550.0 238019.1,629548.9 238023.1,629486.1 238244.6,629391.6 238380.2,628946.8 238607.4,628642.8 238914.1,628485.3 239440.5,628358.1 239991.7,628788.8 239919.7,629494.7855 240595.324,631137.3 242167.2,631137.3 242167.2,631140.6 242171.2,631293.8 242361.8,631385.4 242596.6,631432.8 243001.9,631488.4 243096.8,631548.3 243122.3,631548.3 243122.3,632593.9 243567.5,633296.4 243704.6,633798.9 243917.7,634267.2 244296.1,634644.3 244509.7,634797.6 245019.7,634995.0 245359.2,635247.5 245703.5,635328.5 245843.3,635370.1 246113.5,635637.2 246357.6,635808.8 246562.1,635808.8 246562.1,636262.2 246089.6,636536.0 245742.9,636840.0 245441.2,636928.5 245130.4,636730.4 244665.7,636589.2 244511.2,636589.2 244511.2,636588.7 244507.2,636557.7 244261.0,636490.9 243965.9,636229.1 243766.8,636237.1 243411.4,636234.6 242960.8,636251.2 242360.0,636382.0 241548.4,636472.7 240742.0,636410.2 240331.8,636256.7 239781.8,636028.7 239352.3,635736.9 239163.3,635712.1 239052.3,635711.2 239048.3,635711.2 239048.3,635424.5 238874.3,635284.7 238965.1,634818.8 239017.2,634287.6 239044.5,633815.1 238801.3,633195.7 238293.4,632545.9 237735.6,631827.6 237468.4,631285.0 237250.5,631088.7 237106.2,630823.8 237237.5,630380.2 237675.0,630122.9 237380.8,629808.9 237702.5,629550.0 238019.1)))",1597,Páty
"MULTIPOLYGON (((629592.7 230479.6,630271.8 230907.1,630670.3 231350.9,630670.3 231350.9,630674.3 231350.8,630996.1 231344.5,631439.4 231738.0,631957 231971,632895.3 232142.1,633467.3 232239.7,633998.6 232237.4,634408.7 232070.4,634617.6 231789.1,634822 231593,635702.2 232124.8,636079.0 232268.3,636355.8 232462.3,636355.8 232462.3,636805.5 232043.6,636809.5 232039.8,636809.5 232039.8,635390.0 230984.8,635990.6 229935.8,635880.5 228194.2,635880.5 228194.2,635391.8 227740.8,635034.6 227512.0,634546.7 227208.8,634113.8 226900.3,633540.8 226622.5,631992.3 225788.3,631807.8 225964.3,631807.8 225964.3,631807.4 225968.3,631779.4 226254.8,631645.6 226535.7,631406.5 226802.1,631153.3 227238.7,631515.2 227402.3,631340.8 227588.3,631106.4 227799.6,630842.3 228086.1,630785.5 228682.1,630594.4 229458.9,629596.6 230475.6,629592.7 230479.6)))",1598,Sóskút
"MULTIPOLYGON (((629633.9 93013.7,629563.6 93544.6,629378.1 94180.6,629177.8 94561.1,629192.4 95267.4,629332.1 95708.2,629436.8 96319.4,629531.5 96875.4,629726.2 97406.5,629726.2 97406.5,629730.2 97404.5,630331.6 97101.4,630916.9 97071.8,631357 97032,631732.2 97022.2,632097.3 97117.7,632397.3 97218.1,632737.4 97218.3,633258.9 96761.4,633262.9 96757.9,633262.9 96757.9,633113.1 96387.1,632948.2 96116.5,632813.3 95866.0,632743.3 95770.8,632743.3 95770.8,633003.6 95515.5,633318.9 95200.2,633674.0 95275.5,634218.9 95726.7,634678.9 96077.7,635058.7 96553.8,635538.7 96819.6,635748.6 97035.1,636018.6 97190.5,636348.8 97170.7,636488.9 97065.7,636469.2 96614.9,636389.3 96384.4,636209.4 96033.7,636029.6 95682.9,635949.8 95327.2,635949.8 95327.2,635945.8 95326.1,635084.6 95081.2,634539.6 94885.5,634164.5 94684.8,634004.6 94514.4,633734.7 94233.7,633109.5 94163.2,632364.3 93947.3,631969.4 93671.5,631414.3 93480.8,630869.1 93435.3,630489.0 93435.1,629637.9 93015.7,629633.9 93013.7)))",1599,Pörböly
"MULTIPOLYGON (((629824.4 246673.5,629828.4 246677.4,630625.8 247446.0,631074.2 247859.5,631633.4 248357.7,632358.0 248840.1,632891.3 249193.2,633434.2 249466.1,633951.2 249589.0,633951.2 249589.0,634099.1 249162.8,634401.8 248620.8,634898.3 247777.6,635031.7 247421.6,635046.7 247416.5,635046.7 247416.5,634775.4 247317.6,634468.7 247143.7,634231.4 246839.4,633964.9 246685.4,633633.3 246551.7,633141.1 246383.6,632980.0 246259.2,632567.5 246000.7,632295.2 245721.5,631902.8 245452.9,631621.2 245298.9,631299.4 245125.1,631032.2 245032.6,631028.2 245031.2,631028.2 245031.2,630960.0 245386.9,630876.4 245662.7,630366.3 245880.2,630111.6 246041.5,629824.4 246673.5)))",1600,Budajenõ
"MULTIPOLYGON (((630198.4 201926.7,630202.4 201923.2,630238.3 201891.5,630349.1 201981.1,630429.6 202025.8,630711.0 202144.7,630922.4 202309.0,631225.2 202668.1,631225.2 202668.1,631227.0 202664.1,631334.1 202422.3,631807.0 202725.6,632307.2 202927.8,632144.9 203187.6,632512.7 203436.5,632923.7 202830.3,633226.7 202934.7,633258.5 203234.9,633424.6 203364.3,633643.5 203068.0,633703.2 202982.6,633844.1 202904.1,633848.1 202901.9,633848.1 202901.9,634004.9 202275.5,634287.2 202554.6,634808.1 202482.2,634680.6 202102.3,636962.7 202498.9,636963.7 202499.0,636963.7 202499.0,636950.9 202017.2,636883.8 201682.1,636781.6 201342.1,637145.1 200023.9,637145.1 200023.9,637141.1 200022.9,636271.7 199797.5,636019.0 199433.1,634068.4 199306.5,631252.6 197934.1,631248.6 197932.2,631248.6 197932.2,631017 197753,629813.5 199440.3,630745.7 200307.3,630400 201225,629781.8 200932.3,629667.8 201158.1,629590 201584,630198.4 201926.7)))",1601,Iváncsa
"MULTIPOLYGON (((630449.1 225920.2,630453.1 225920.3,631807.8 225964.3,631807.8 225964.3,631992.3 225788.3,633540.8 226622.5,634113.8 226900.3,634546.7 227208.8,635034.6 227512.0,635391.8 227740.8,635880.5 228194.2,635880.5 228194.2,635819.3 228004.2,636034.0 227858.1,636465.2 227881.2,636996.8 227923.9,637385.9 227586.8,637622.9 226950.0,637025.8 226842.5,637306.2 225905.1,637083.2 225465.5,637750.8 224746.7,637312.5 224353.2,636804.4 224035.0,636281.4 223726.9,634937.3 222701.5,633823.8 221883.4,633819.8 221880.4,633819.8 221880.4,633797.9 221540.1,633478.3 221761.8,633038.9 222064.1,632495 222497,632167.4 223069.1,631971.2 223343.2,631971.2 223343.2,631635.3 223812.4,631811.8 224006.9,630886.0 225172.4,630841.1 225212.6,630821.2 225237.7,630662.1 225463.7,630537.2 225731.5,630537.2 225731.5,630449.1 225920.2)))",1602,Tárnok
"MULTIPOLYGON (((631028.2 245031.2,631032.2 245032.6,631299.4 245125.1,631621.2 245298.9,631902.8 245452.9,632295.2 245721.5,632567.5 246000.7,632980.0 246259.2,633141.1 246383.6,633633.3 246551.7,633964.9 246685.4,634231.4 246839.4,634468.7 247143.7,634775.4 247317.6,635046.7 247416.5,635046.7 247416.5,635050.2 247412.5,635805.2 246566.1,635808.8 246562.1,635808.8 246562.1,635637.2 246357.6,635370.1 246113.5,635328.5 245843.3,635247.5 245703.5,634995.0 245359.2,634797.6 245019.7,634644.3 244509.7,634267.2 244296.1,633798.9 243917.7,633296.4 243704.6,632593.9 243567.5,631548.3 243122.3,631548.3 243122.3,631540.6 243447.0,631403.1 243968.3,631161.1 244605.1,631028.2 245031.2)))",1603,Telki
"MULTIPOLYGON (((631212.4 211058.5,632354.5 211809.4,632354.5 211809.4,632358.5 211808.5,632925.2 211681.8,633620.4 211408.4,634050.0 211151.2,634264.3 210930.0,635015.4 211682.6,635439.1 212141.3,635903.3 212695.0,636391.9 213113.3,636877.2 213827.1,636834.8 214312.9,636351.1 214760.5,635767.5 215263.7,635164.4 215867.1,634805.9 216309.2,635853.6 218091.8,635987.7 218247.3,635991.2 218251.3,635991.2 218251.3,636147.3 218103.8,636693.8 218520.5,637046.2 217130.4,636946.7 216374.9,636952.6 215649.0,637181.2 215297.6,637208.3 214771.8,637969.6 214668.3,638711.3 214630.0,639653.6 214625.9,640149.8 214618.7,640262.7 214759.4,640265.9 214763.4,640265.9 214763.4,640368.3 214262.3,640386.4 213906.8,640333.8 213466.5,640267.0 213181.4,640267.0 213181.4,640071.2 212236.1,639811.7 211551.4,639653.6 211066.5,639519.9 210476.4,639381.2 209881.2,639156.7 209186.4,639156.7 209186.4,638874.1 208842.2,638489.8 208258.2,638161.2 207759.0,637872.4 207214.6,637633.2 206569.8,637322.4 205675.1,637233.0 204929.6,637195.1 204444.1,637061.5 203864.0,636988.0 203263.6,636969.9 202733.0,636963.7 202499.0,636963.7 202499.0,636962.7 202498.9,634680.6 202102.3,634808.1 202482.2,634287.2 202554.6,634004.9 202275.5,633848.1 202901.9,633848.1 202901.9,634011.0 203351.8,633932.0 203562.4,634028.3 203757.2,634150.7 204117.1,634217.7 204442.2,634219.8 204812.6,634056.0 205098.7,633781.8 205365.2,633526.8 205491.5,633437.9 205717.2,633329.1 205988.0,633239.8 206148.6,633239.8 206148.6,633756.7 207137.5,633852.3 207202.2,633285.4 208015.7,632630.4 208303.9,631937.4 208967.8,631519.7 209560.3,631202.6 210212.5,631212.3 211054.5,631212.4 211058.5)))",1604,Ercsi
"MULTIPOLYGON (((631225.2 202668.1,631401.6 202842.6,631578.1 203032.0,631836.2 203456.4,632003.8 203846.2,632281.5 204210.4,632518.9 204534.8,632786.5 204869.0,633054.7 205323.4,633142.3 205748.5,633238.8 206144.6,633239.8 206148.6,633239.8 206148.6,633329.1 205988.0,633437.9 205717.2,633526.8 205491.5,633781.8 205365.2,634056.0 205098.7,634219.8 204812.6,634217.7 204442.2,634150.7 204117.1,634028.3 203757.2,633932.0 203562.4,634011.0 203351.8,633848.1 202901.9,633848.1 202901.9,633844.1 202904.1,633703.2 202982.6,633643.5 203068.0,633424.6 203364.3,633258.5 203234.9,633226.7 202934.7,632923.7 202830.3,632512.7 203436.5,632144.9 203187.6,632307.2 202927.8,631807.0 202725.6,631334.1 202422.3,631227.0 202664.1,631225.2 202668.1)))",1605,Beloiannisz
"MULTIPOLYGON (((631526.0 279131.1,631525.9 279135.1,631523.8 279774.5,631595.8 280004.5,631722.7 280204.0,631955.3 280462.7,632207.1 280636.0,632593.8 280757.9,632935.2 280860.2,633306.9 280987.3,633525.2 281336.4,633595.1 281310.7,633928.9 281097.1,634228 280934,634467.6 280876.8,634467.6 280876.8,634471.6 280873.7,634970.5 280481.1,635209.1 280263.4,635406.4 279801.9,635406.4 279801.9,635435.0 279734.8,635474.9 279714.4,634942.3 278911.8,635487.3 278796.6,635360.2 278572.1,634912.8 278375.5,634839.4 277985.0,634967.0 277667.9,635329.7 277318.7,635631.9 276919.8,635749.1 276567.8,635727.1 276337.3,635209.5 276104.6,635209.5 276104.6,634640.2 276027.4,634142.1 276240.0,633546.6 276748.5,633184.6 277776.1,633112.8 278532.8,632469.3 278987.7,631526.0 279131.1)))",1606,Ipolydamásd
"MULTIPOLYGON (((632149.9 84961.3,632147.5 84965.3,631724.3 85687.3,632563.9 86839.9,633043.6 87496.4,633448.4 88047.7,633748.1 88789.2,633748.1 88789.2,634978.8 88394.4,635588.9 88545.1,636404.0 88911.3,636963.9 89312.4,637168.6 89903.6,637393.5 90284.4,637543.5 90294.5,639379.2 90325.8,639879.4 90271.1,640604.3 90787.5,640964.2 91113.3,641329.3 91198.8,641141.5 90734.5,641200.4 89390.5,640880.9 88463.6,640801.1 88022.8,640856.4 87552.0,640856.7 87146.3,640856.7 87146.3,640855.3 87142.3,640677.0 86620.2,640447.1 86244.4,640262.2 86028.9,640047.2 85918.6,639436.9 86003.3,639041.8 85917.9,638561.8 85581.9,638272.0 85075.8,637776.9 85045.4,637541.7 85170.5,637391.4 85571.1,637141.1 85896.5,636585.7 86216.7,636205.7 86051.1,635936.0 85449.9,635936.4 84763.7,635921.8 84142.5,635526.8 83946.9,635026.6 83951.6,634716.3 84241.9,634155.0 84395.7,634151.0 84396.8,634151.0 84396.8,633115.4 84706.6,632970.2 84926.9,632278.7 84955.9,632278.7 84955.9,632149.9 84961.3)))",1607,Szeremle
"MULTIPOLYGON (((632154.1 293902.4,632727.2 294617.8,632914.8 295089.7,632948.2 296126.7,632704.7 296733.0,632835.2 297856.8,632835.2 297856.8,633477.3 297754.9,633718.5 297843.1,633935.3 298016.7,634106.0 298070.3,634255.4 297968.7,634398.6 297726.7,634651.1 297373.4,634833.7 297273.7,634833.7 297273.7,635023.0 296923.8,635246.9 296751.4,635711.5 296601.8,636121.8 296558.1,636322.4 296596.4,636225.9 296431.8,636586.4 296418.6,636554.2 296163.1,636923.8 296044.5,636965.4 295627.9,637542.8 295201.5,637570.2 294875.3,637633.9 294714.3,637798.1 294577.5,638057.2 294424.7,638291.6 294302.3,638434.2 293990.1,638496.4 293633.5,638514.0 293347.5,638642.6 293150.8,638746.6 293009.5,639100.0 292755.6,639324.1 292598.2,639698.3 292424.4,639962.9 292326.7,640212.2 292189.1,640339.7 291872.1,640437.1 291535.2,640594.8 291227.9,640834.9 291195.7,640969.2 291084.2,641341.5 290684.7,641385.9 290604.1,641654.3 290361.0,642136.8 289959.2,642140.8 289955.9,642140.8 289955.9,642116.5 289925.7,642308.9 289583.0,642598.4 289369.5,642598.4 289369.5,642594.4 289368.7,642427.1 289336.2,642175.9 289243.1,641874.3 289120.5,641797.2 288885.4,641789.9 288609.7,641602.4 288345.6,641245.9 288243.4,640870.3 288236.7,640689.5 288178.2,640568.7 288109.0,640461.2 288006.3,640461.2 288006.3,640459.6 288010.3,640251.7 288538.1,640138.3 288754.7,639869.8 288982.8,639637.9 288804.3,639362.9 288851.9,638998.4 288990.5,638602.8 288999.0,638320.7 289407.7,638225.5 289403.5,637915.0 289396.2,637650.6 289523.9,637284.9 289846.5,637280.9 289850.0,637280.9 289850.0,637312.9 289867.9,637399.8 290082.8,637205.4 290194.8,637100.9 290271.0,637170.5 290812.0,637001.7 290984.0,636678.4 291257.6,636470.1 291500.2,636081.4 291729.3,635838.0 291972.1,635584.2 292164.9,635193.6 292178.4,634988.9 292255.5,634809.7 292382.4,634499.5 292420.3,634254.7 292497.7,632154.1 293902.4)))",1608,Perõcsény
